Time [s]; Voltage [V]; Current [A]
1723052738044910000; 4.656043359375; 0.0
1723052738044920000; 4.65721806640625; 0.0
1723052738044930000; 4.65830107421875; 0.0
1723052738044940000; 4.6592978515625; 0.0
1723052738044950000; 4.6602146484375; 0.0
1723052738044960000; 4.66105400390625; 0.0
1723052738044970000; 4.66183623046875; 0.0
1723052738044980000; 4.66255283203125; 0.0
1723052738044990000; 4.66321494140625; 0.0
1723052738045000000; 4.663833203125; 0.0
1723052738045010000; 4.664402734375; 0.0
1723052738045020000; 4.6649271484375; 0.0
1723052738045030000; 4.66540751953125; 0.0
1723052738045040000; 4.66585888671875; 0.0
1723052738045050000; 4.66627685546875; 0.0
1723052738045060000; 4.66666005859375; 0.0
1723052738045070000; 4.66702431640625; 0.0
1723052738045080000; 4.66735263671875; 0.0
1723052738045090000; 4.66766552734375; 0.0
1723052738045100000; 4.66794921875; 0.0
1723052738045110000; 4.66820849609375; 0.0
1723052738045120000; 4.66844267578125; 0.0
1723052738045130000; 4.6686689453125005; 0.0
1723052738045140000; 4.66887373046875; 0.0
1723052738045150000; 4.6690707031250005; 0.0
1723052738045160000; 4.6692494140625005; 0.0
1723052738045170000; 4.66941787109375; 0.0
1723052738045180000; 4.66956748046875; 0.0
1723052738045190000; 4.669706640625; 0.0
1723052738045200000; 4.6698455078125; 0.0
1723052738045210000; 4.669964453125; 0.0
1723052738045220000; 4.6700771484375005; 0.0
1723052738045230000; 4.67017646484375; 0.0
1723052738045240000; 4.6702349609375; 0.0
1723052738045250000; 4.67004755859375; 0.0
1723052738045260000; 4.6690263671875; 0.0
1723052738045270000; 4.6672215820312495; 0.0
1723052738045280000; 4.6646255859375; 0.0
1723052738045290000; 4.6609013671875; 1.8208821614583334e-07
1723052738045300000; 4.647308203125; 0.0003757537841796875
1723052738045310000; 4.637294921875; 0.00044743855794270835
1723052738045320000; 4.630506640625; 0.00043647969563802085
1723052738045330000; 4.62497412109375; 0.00042780049641927086
1723052738045340000; 4.61980908203125; 0.0004281595865885417
1723052738045350000; 4.6148189453125; 0.00043291829427083336
1723052738045360000; 4.60983359375; 0.0004430541992187501
1723052738045370000; 4.604807324218751; 0.0004547648111979167
1723052738045380000; 4.599839453125; 0.0004666117350260417
1723052738045390000; 4.59481875; 0.00048047892252604167
1723052738045400000; 4.58983271484375; 0.0004935312906901042
1723052738045410000; 4.58479091796875; 0.0005081960042317708
1723052738045420000; 4.5797611328125; 0.0005220998128255209
1723052738045430000; 4.5747994140625; 0.0005349273681640625
1723052738045440000; 4.56976025390625; 0.0005503397623697917
1723052738045450000; 4.564769140625; 0.0005632171630859375
1723052738045460000; 4.5597638671875; 0.0005770874023437501
1723052738045470000; 4.554758984375; 0.0005908376057942708
1723052738045480000; 4.54976708984375; 0.0006040140787760416
1723052738045490000; 4.54474541015625; 0.000617938232421875
1723052738045500000; 4.53976796875; 0.0006304799397786459
1723052738045510000; 4.534791796875; 0.0006432474772135417
1723052738045520000; 4.529775195312499; 0.0006573883056640625
1723052738045530000; 4.52477197265625; 0.0006702290852864584
1723052738045540000; 4.5197703124999995; 0.0006833984375000001
1723052738045550000; 4.51478125; 0.0006959035237630208
1723052738045560000; 4.509773046875; 0.0007090108235677084
1723052738045570000; 4.5047357421875; 0.0007219889322916667
1723052738045580000; 4.49972216796875; 0.0007343465169270834
1723052738045590000; 4.494728125; 0.0007467417399088542
1723052738045600000; 4.4897400390625; 0.0007588002522786459
1723052738045610000; 4.484735546875; 0.0007711435953776043
1723052738045620000; 4.4797159179687505; 0.0007830546061197917
1723052738045630000; 4.4747310546875; 0.0007947265625000001
1723052738045640000; 4.46972080078125; 0.0008065694173177083
1723052738045650000; 4.46474814453125; 0.0008178395589192709
1723052738045660000; 4.45975498046875; 0.0008294860839843752
1723052738045670000; 4.45476767578125; 0.0008405731201171876
1723052738045680000; 4.44978818359375; 0.0008524241129557291
1723052738045690000; 4.4447595703125; 0.0008639200846354167
1723052738045700000; 4.43977548828125; 0.0008750528971354167
1723052738045710000; 4.43476357421875; 0.0008864969889322917
1723052738045720000; 4.42973388671875; 0.0008976725260416667
1723052738045730000; 4.42472080078125; 0.0009086975097656251
1723052738045740000; 4.4196946289062495; 0.0009196695963541668
1723052738045750000; 4.414709765625; 0.0009300374348958334
1723052738045760000; 4.40969599609375; 0.0009410044352213542
1723052738045770000; 4.4046966796875004; 0.0009513814290364583
1723052738045780000; 4.3997087890625; 0.0009616831461588542
1723052738045790000; 4.394694921875; 0.0009721323649088542
1723052738045800000; 4.3897031250000005; 0.0009822123209635417
1723052738045810000; 4.38469169921875; 0.0009925323486328127
1723052738045820000; 4.3797427734375; 0.0010015828450520834
1723052738045830000; 4.37474853515625; 0.0010123046875000002
1723052738045840000; 4.36971640625; 0.0010224873860677083
1723052738045850000; 4.36473427734375; 0.001031853230794271
1723052738045860000; 4.3597260742187505; 0.00104215087890625
1723052738045870000; 4.354710546875; 0.0010517191569010416
1723052738045880000; 4.3496953125; 0.00106151123046875
1723052738045890000; 4.34466064453125; 0.0010714528401692708
1723052738045900000; 4.339666015625; 0.0010805613199869793
1723052738045910000; 4.3346587890625; 0.0010902252197265627
1723052738045920000; 4.32965751953125; 0.001099144490559896
1723052738045930000; 4.32468212890625; 0.001108043416341146
1723052738045940000; 4.319652734375; 0.001117469278971354
1723052738045950000; 4.3146659179687505; 0.0011261118570963541
1723052738045960000; 4.30965712890625; 0.0011351409912109375
1723052738045970000; 4.30466123046875; 0.0011437357584635416
1723052738045980000; 4.2997158203125005; 0.0011520375569661458
1723052738045990000; 4.2946998046875; 0.0011612772623697917
1723052738046000000; 4.2896994140625; 0.001169835408528646
1723052738046010000; 4.28468193359375; 0.0011786712646484376
1723052738046020000; 4.27967236328125; 0.0011871297200520834
1723052738046030000; 4.2746953125; 0.0011954833984375
1723052738046040000; 4.26964716796875; 0.001204279581705729
1723052738046050000; 4.26461015625; 0.0012126027425130208
1723052738046060000; 4.2596087890625; 0.001220684814453125
1723052738046070000; 4.2546256835937495; 0.0012286855061848958
1723052738046080000; 4.2496548828125; 0.0012366424560546875
1723052738046090000; 4.24463125; 0.001244749959309896
1723052738046100000; 4.23960126953125; 0.0012528025309244792
1723052738046110000; 4.23460322265625; 0.001260454305013021
1723052738046120000; 4.2296134765625; 0.0012681009928385417
1723052738046130000; 4.22466015625; 0.0012754628499348957
1723052738046140000; 4.219686328125; 0.0012831339518229168
1723052738046150000; 4.21466142578125; 0.001290935262044271
1723052738046160000; 4.20965419921875; 0.0012984588623046875
1723052738046170000; 4.204640234375001; 0.001305949910481771
1723052738046180000; 4.1996513671875; 0.0013132954915364584
1723052738046190000; 4.19463251953125; 0.0013209737141927083
1723052738046200000; 4.1895791015625; 0.0013283396402994792
1723052738046210000; 4.18460205078125; 0.001335400390625
1723052738046220000; 4.1795974609375; 0.0013427775065104166
1723052738046230000; 4.17461787109375; 0.0013496236165364583
1723052738046240000; 4.16961123046875; 0.0013566935221354167
1723052738046250000; 4.16458896484375; 0.0013636128743489584
1723052738046260000; 4.1595990234375; 0.001370427449544271
1723052738046270000; 4.15459990234375; 0.0013771250406901042
1723052738046280000; 4.1496216796875; 0.0013836741129557293
1723052738046290000; 4.14467236328125; 0.0013900919596354167
1723052738046300000; 4.139652734375; 0.001397112019856771
1723052738046310000; 4.134639062500001; 0.0014036275227864584
1723052738046320000; 4.12965595703125; 0.00141009521484375
1723052738046330000; 4.12466787109375; 0.0014166219075520833
1723052738046340000; 4.11963935546875; 0.0014231608072916668
1723052738046350000; 4.1146001953125; 0.0014298583984375002
1723052738046360000; 4.109577343750001; 0.0014362091064453126
1723052738046370000; 4.1046033203125; 0.0014424580891927083
1723052738046380000; 4.099627734375; 0.001448614501953125
1723052738046390000; 4.094623730468751; 0.0014547912597656252
